ColonyID,Colour,Day,InNestFrames,TotalFrames,Treatment,InfectionLoad,InfectionStatus,AssignmentRate,OutNestFrames,OutNestRatio
X_1,BB,6,143604,143604,X,8,infected,0.99725,0,0
X_1,BG,6,142421,143613,X,0,uninfected,0.9973125,1192,0.00830008425421097
X_1,BR,6,143354,143641,X,0,uninfected,0.997506944444444,287,0.00199803677223077
X_1,GG,6,143604,143604,X,4,infected,0.99725,0,0
X_1,GR,6,141306,143612,X,0,uninfected,0.997305555555556,2306,0.0160571539982731
X_1,RB,6,142870,143879,X,0,uninfected,0.999159722222222,1009,0.00701283717568234
X_1,RG,6,143915,143933,X,NaN,infected,0.999534722222222,18,0.000125058186795245
X_1,RR,6,143628,143628,X,NaN,infected,0.997416666666667,0,0
X_10,BB,1,76242,76281,X,0,uninfected,0.529729166666667,39,0.000511267550241869
X_10,BG,1,74860,77091,X,7,infected,0.535354166666667,2231,0.0289398243634147
X_10,BR,1,35772,87656,X,0,infected,0.608722222222222,51884,0.59190471844483
X_10,GG,1,75934,75934,X,0,uninfected,0.527319444444444,0,0
X_10,GR,1,71077,71722,X,12,infected,0.498069444444444,645,0.00899305652380023
X_10,RB,1,71598,71645,X,8,infected,0.497534722222222,47,0.000656012282783167
X_10,RG,1,76675,79304,X,0,uninfected,0.550722222222222,2629,0.0331509129426006
X_10,RR,1,69608,78751,X,0,uninfected,0.546881944444444,9143,0.116100113014438
X_10,BB,2,46373,46373,X,0,uninfected,0.322034722222222,0,0
X_10,BG,2,54884,54884,X,7,infected,0.381138888888889,0,0
X_10,BR,2,49199,51041,X,0,infected,0.354451388888889,1842,0.0360886346270645
X_10,GG,2,45286,45286,X,0,uninfected,0.314486111111111,0,0
X_10,GR,2,42932,43124,X,12,infected,0.299472222222222,192,0.00445227715425285
X_10,RB,2,46319,46319,X,8,infected,0.321659722222222,0,0
X_10,RG,2,46319,46319,X,0,uninfected,0.321659722222222,0,0
X_10,RR,2,43124,43124,X,0,uninfected,0.299472222222222,0,0
X_10,BB,3,89908,89908,X,0,uninfected,0.624361111111111,0,0
X_10,BG,3,83198,90809,X,7,infected,0.630618055555556,7611,0.0838132784195399
X_10,BR,3,91901,93146,X,0,infected,0.646847222222222,1245,0.0133661134133511
X_10,GG,3,89637,89637,X,0,uninfected,0.622479166666667,0,0
X_10,GR,3,88857,90019,X,12,infected,0.625131944444444,1162,0.0129083860073984
X_10,RB,3,89894,89894,X,8,infected,0.624263888888889,0,0
X_10,RG,3,97831,98405,X,0,uninfected,0.683368055555556,574,0.00583303693917992
X_10,RR,3,89540,89540,X,0,uninfected,0.621805555555556,0,0
X_10,BB,4,100436,101982,X,0,uninfected,0.708208333333333,1546,0.0151595379576788
X_10,BG,4,47186,117470,X,7,infected,0.815763888888889,70284,0.598314463267217
X_10,BR,4,90116,90366,X,0,infected,0.627541666666667,250,0.00276652723369409
X_10,GG,4,94205,94724,X,0,uninfected,0.657805555555556,519,0.00547907605253157
X_10,GR,4,89061,90106,X,12,infected,0.625736111111111,1045,0.0115974518899962
X_10,RB,4,95535,96020,X,8,infected,0.666805555555556,485,0.005051031035201
X_10,RG,4,96951,100053,X,0,uninfected,0.6948125,3102,0.0310035681089023
X_10,RR,4,88211,90706,X,0,uninfected,0.629902777777778,2495,0.0275064494079774
X_10,BB,5,80266,82248,X,0,uninfected,0.571166666666667,1982,0.0240978504036572
X_10,BG,5,45561,57354,X,7,infected,0.398291666666667,11793,0.205617742441678
X_10,BR,5,33323,33976,X,0,infected,0.235944444444444,653,0.0192194490228396
X_10,GG,5,79244,80534,X,0,uninfected,0.559263888888889,1290,0.0160180793205354
X_10,GR,5,30685,30828,X,12,infected,0.214083333333333,143,0.0046386401972233
X_10,RB,5,66688,67079,X,8,infected,0.465826388888889,391,0.00582894795688666
X_10,RG,5,73506,75415,X,0,uninfected,0.523715277777778,1909,0.0253132665915269
X_10,RR,5,37937,39580,X,0,uninfected,0.274861111111111,1643,0.041510864072764
X_10,BB,6,126445,126616,X,0,uninfected,0.879277777777778,171,0.00135054021608643
X_10,BG,6,127604,129608,X,7,infected,0.900055555555556,2004,0.0154620085179927
X_10,BR,6,126982,128399,X,0,infected,0.891659722222222,1417,0.0110359114946378
X_10,GG,6,127986,128172,X,0,uninfected,0.890083333333333,186,0.00145117498361577
X_10,GR,6,127949,127949,X,12,infected,0.888534722222222,0,0
X_10,RB,6,127950,128287,X,8,infected,0.890881944444444,337,0.00262692244732514
X_10,RG,6,130490,130706,X,0,uninfected,0.907680555555556,216,0.00165256376906951
X_10,RR,6,127917,127917,X,0,uninfected,0.8883125,0,0
X_2,BB,1,127293,131466,X,11,infected,0.912958333333333,4173,0.0317420473734654
X_2,BG,1,131331,131331,X,0,uninfected,0.912020833333333,0,0
X_2,BR,1,131417,131610,X,0,uninfected,0.913958333333333,193,0.00146645391687562
X_2,GG,1,142552,142678,X,5,infected,0.990819444444444,126,0.000883107416700543
X_2,GR,1,128161,131510,X,0,uninfected,0.913263888888889,3349,0.0254657440498821
X_2,RB,1,131323,131323,X,0,uninfected,0.911965277777778,0,0
X_2,RG,1,116798,143990,X,4,infected,0.999930555555556,27192,0.188846447669977
X_2,RR,1,128933,131333,X,NaN,infected,0.912034722222222,2400,0.0182741580562387
X_2,BB,2,140888,141533,X,11,infected,0.982868055555556,645,0.00455724106745423
X_2,BG,2,133390,134399,X,0,uninfected,0.933326388888889,1009,0.00750749633553821
X_2,BR,2,133391,133443,X,0,uninfected,0.9266875,52,0.00038967948862061
X_2,GG,2,133323,133345,X,5,infected,0.926006944444444,22,0.000164985563763171
X_2,GR,2,136803,137261,X,0,uninfected,0.953201388888889,458,0.00333670889764755
X_2,RB,2,133188,133196,X,0,uninfected,0.924972222222222,8,6.00618637196312e-05
X_2,RG,2,108000,144000,X,4,infected,1,36000,0.25
X_2,RR,2,133816,133816,X,NaN,infected,0.929277777777778,0,0
X_2,BB,3,136669,136669,X,11,infected,0.949090277777778,0,0
X_2,BG,3,136504,136667,X,0,uninfected,0.949076388888889,163,0.00119268001785362
X_2,BR,3,137369,137369,X,0,uninfected,0.953951388888889,0,0
X_2,GG,3,137969,138800,X,5,infected,0.963888888888889,831,0.00598703170028818
X_2,GR,3,136659,136669,X,0,uninfected,0.949090277777778,10,7.31694824722505e-05
X_2,RB,3,136670,136670,X,0,uninfected,0.949097222222222,0,0
X_2,RG,3,143977,144000,X,4,infected,1,23,0.000159722222222222
X_2,RR,3,136669,136669,X,NaN,infected,0.949090277777778,0,0
X_2,BB,4,129613,143149,X,11,infected,0.994090277777778,13536,0.094558816338221
X_2,BG,4,140479,140881,X,0,uninfected,0.978340277777778,402,0.00285347207927258
X_2,BR,4,140011,140898,X,0,uninfected,0.978458333333333,887,0.0062953342134026
X_2,GG,4,140794,140794,X,5,infected,0.977736111111111,0,0
X_2,GR,4,140899,140904,X,0,uninfected,0.9785,5,3.54851530119798e-05
X_2,RB,4,140857,140986,X,0,uninfected,0.979069444444444,129,0.000914984466542777
X_2,RG,4,77683,144000,X,4,infected,1,66317,0.460534722222222
X_2,RR,4,140863,140863,X,NaN,infected,0.978215277777778,0,0
X_2,BB,5,133264,137230,X,11,infected,0.952986111111111,3966,0.0289003862129272
X_2,BG,5,124739,138806,X,0,uninfected,0.963930555555556,14067,0.101342881431638
X_2,BR,5,125546,136086,X,0,uninfected,0.945041666666667,10540,0.0774510236174184
X_2,GG,5,124982,136606,X,5,infected,0.948652777777778,11624,0.085091430830271
X_2,GR,5,123235,140930,X,0,uninfected,0.978680555555556,17695,0.125558788050805
X_2,RB,5,123157,138689,X,0,uninfected,0.963118055555556,15532,0.11199157827946
X_2,RG,5,0,144000,X,4,infected,1,144000,1
X_2,RR,5,137209,138733,X,NaN,infected,0.963423611111111,1524,0.010985129709586
X_2,BB,6,117777,135806,X,11,infected,0.943097222222222,18029,0.132755548355743
X_2,BG,6,118559,137442,X,0,uninfected,0.954458333333333,18883,0.137388862210969
X_2,BR,6,114008,130686,X,0,uninfected,0.907541666666667,16678,0.127618872717812
X_2,GG,6,118965,132985,X,5,infected,0.923506944444444,14020,0.105425423919991
X_2,GR,6,128143,136161,X,0,uninfected,0.9455625,8018,0.0588861715175417
X_2,RB,6,116012,137162,X,0,uninfected,0.952513888888889,21150,0.154197226637115
X_2,RG,6,0,144000,X,4,infected,1,144000,1
X_2,RR,6,129965,137794,X,NaN,infected,0.956902777777778,7829,0.0568166973888558
X_3,BB,1,35211,137613,X,0,uninfected,0.955645833333333,102402,0.744130278389396
X_3,BG,1,132024,132024,X,6,infected,0.916833333333333,0,0
X_3,BR,1,134594,135609,X,12,infected,0.941729166666667,1015,0.0074847539617577
X_3,GG,1,131984,131984,X,0,uninfected,0.916555555555556,0,0
X_3,GR,1,128395,132073,X,7,infected,0.917173611111111,3678,0.0278482354455491
X_3,RB,1,119242,120851,X,5,infected,0.839243055555556,1609,0.0133139154827018
X_3,RG,1,131945,132405,X,0,uninfected,0.919479166666667,460,0.00347418904119935
X_3,RR,1,130342,132096,X,0,uninfected,0.917333333333333,1754,0.0132782218992248
X_3,BB,2,94774,133971,X,0,uninfected,0.930354166666667,39197,0.292578244545461
X_3,BG,2,130756,135238,X,6,infected,0.939152777777778,4482,0.0331415726349103
X_3,BR,2,115401,136278,X,12,infected,0.946375,20877,0.153194205961344
X_3,GG,2,117022,126275,X,0,uninfected,0.876909722222222,9253,0.0732765788952683
X_3,GR,2,121717,122159,X,7,infected,0.848326388888889,442,0.00361823525077972
X_3,RB,2,131421,134220,X,5,infected,0.932083333333333,2799,0.0208538220831471
X_3,RG,2,121875,122495,X,0,uninfected,0.850659722222222,620,0.00506143107881954
X_3,RR,2,132177,134199,X,0,uninfected,0.9319375,2022,0.0150671763574989
X_3,BB,3,115583,123175,X,0,uninfected,0.855381944444444,7592,0.0616358839050132
X_3,BG,3,118350,125120,X,6,infected,0.868888888888889,6770,0.0541080562659847
X_3,BR,3,117935,126832,X,12,infected,0.880777777777778,8897,0.0701479121988142
X_3,GG,3,120512,127534,X,0,uninfected,0.885652777777778,7022,0.0550598271833393
X_3,GR,3,120961,123255,X,7,infected,0.8559375,2294,0.0186118210214596
X_3,RB,3,118232,126318,X,5,infected,0.877208333333333,8086,0.064013046438354
X_3,RG,3,119979,124352,X,0,uninfected,0.863555555555556,4373,0.035166302110139
X_3,RR,3,122241,124131,X,0,uninfected,0.862020833333333,1890,0.0152258501099645
X_3,BB,4,137833,141236,X,0,uninfected,0.980805555555556,3403,0.0240944235180832
X_3,BG,4,138862,140548,X,6,infected,0.976027777777778,1686,0.0119959017559837
X_3,BR,4,125368,142228,X,12,infected,0.987694444444444,16860,0.118542059228844
X_3,GG,4,136927,141273,X,0,uninfected,0.9810625,4346,0.0307631323749053
X_3,GR,4,139612,140456,X,7,infected,0.975388888888889,844,0.00600899925955459
X_3,RB,4,141004,141100,X,5,infected,0.979861111111111,96,0.000680368532955351
X_3,RG,4,136778,140911,X,0,uninfected,0.978548611111111,4133,0.0293305703600145
X_3,RR,4,139705,140536,X,0,uninfected,0.975944444444444,831,0.00591307565321341
X_3,BB,5,102138,102816,X,0,uninfected,0.714,678,0.00659430438842204
X_3,BG,5,111504,119653,X,6,infected,0.830923611111111,8149,0.0681052710755267
X_3,BR,5,113609,116391,X,12,infected,0.808270833333333,2782,0.0239021917502212
X_3,GG,5,110117,117503,X,0,uninfected,0.815993055555556,7386,0.0628579695837553
X_3,GR,5,115329,117314,X,7,infected,0.814680555555556,1985,0.0169204016570912
X_3,RB,5,97744,106697,X,5,infected,0.740951388888889,8953,0.0839105129478804
X_3,RG,5,117359,118275,X,0,uninfected,0.821354166666667,916,0.00774466286197421
X_3,RR,5,101901,109130,X,0,uninfected,0.757847222222222,7229,0.0662420965820581
X_3,BB,6,114736,120892,X,0,uninfected,0.839527777777778,6156,0.0509214836382887
X_3,BG,6,109864,114958,X,6,infected,0.798319444444444,5094,0.0443118356269246
X_3,BR,6,104134,116342,X,12,infected,0.807930555555556,12208,0.104932010795757
X_3,GG,6,117144,122767,X,0,uninfected,0.852548611111111,5623,0.0458022106917983
X_3,GR,6,117529,121735,X,7,infected,0.845381944444444,4206,0.0345504579619666
X_3,RB,6,109635,110195,X,5,infected,0.765243055555556,560,0.00508190026770725
X_3,RG,6,110784,114441,X,0,uninfected,0.794729166666667,3657,0.031955330694419
X_3,RR,6,112703,116529,X,0,uninfected,0.809229166666667,3826,0.0328330286881377
X_4,BB,1,116361,116674,X,NaN,uninfected,0.810236111111111,313,0.00268268851672181
X_4,BG,1,83199,132526,X,5,infected,0.920319444444444,49327,0.372206208593031
X_4,BR,1,116067,121299,X,4,infected,0.842354166666667,5232,0.0431330843617837
X_4,GG,1,87430,106843,X,0,uninfected,0.741965277777778,19413,0.181696507960278
X_4,GR,1,99238,110686,X,12,infected,0.768652777777778,11448,0.10342771443543
X_4,RB,1,115361,116844,X,8,infected,0.811416666666667,1483,0.0126921365239122
X_4,RG,1,91647,104965,X,0,uninfected,0.728923611111111,13318,0.126880388700996
X_4,RR,1,100359,105656,X,0,uninfected,0.733722222222222,5297,0.0501343984250776
X_4,BB,2,115155,126915,X,NaN,uninfected,0.881354166666667,11760,0.0926604420281291
X_4,BG,2,82099,132192,X,5,infected,0.918,50093,0.378941236988623
X_4,BR,2,117280,119536,X,4,infected,0.830111111111111,2256,0.0188729755052871
X_4,GG,2,86284,112170,X,0,uninfected,0.778958333333333,25886,0.23077471694749
X_4,GR,2,109908,121409,X,12,infected,0.843118055555556,11501,0.0947293857951223
X_4,RB,2,104145,126055,X,8,infected,0.875381944444444,21910,0.173813018127008
X_4,RG,2,101384,130008,X,0,uninfected,0.902833333333333,28624,0.220171066395914
X_4,RR,2,95351,126611,X,0,uninfected,0.879243055555556,31260,0.246897978848599
X_4,BB,3,106009,128576,X,NaN,uninfected,0.892888888888889,22567,0.175514870582379
X_4,BG,3,59981,134716,X,5,infected,0.935527777777778,74735,0.5547596425072
X_4,BR,3,113187,128213,X,4,infected,0.890368055555556,15026,0.117195604189903
X_4,GG,3,85486,114954,X,0,uninfected,0.798291666666667,29468,0.256346016667537
X_4,GR,3,69388,127357,X,12,infected,0.884423611111111,57969,0.45516932716694
X_4,RB,3,107709,126166,X,8,infected,0.876152777777778,18457,0.146291393877907
X_4,RG,3,76739,127957,X,0,uninfected,0.888590277777778,51218,0.400275092413858
X_4,RR,3,73844,128940,X,0,uninfected,0.895416666666667,55096,0.427299519156197
X_4,BB,4,104698,112241,X,NaN,uninfected,0.779451388888889,7543,0.0672036065252448
X_4,BG,4,109013,120656,X,5,infected,0.837888888888889,11643,0.0964974804402599
X_4,BR,4,98666,112567,X,4,infected,0.781715277777778,13901,0.123490898753631
X_4,GG,4,105765,118876,X,0,uninfected,0.825527777777778,13111,0.110291396076584
X_4,GR,4,81963,118955,X,12,infected,0.826076388888889,36992,0.310974738346434
X_4,RB,4,105412,106245,X,8,infected,0.7378125,833,0.00784036895853923
X_4,RG,4,106135,111604,X,0,uninfected,0.775027777777778,5469,0.0490036199419376
X_4,RR,4,100509,107807,X,0,uninfected,0.748659722222222,7298,0.0676950476314154
X_4,BB,5,125070,127397,X,NaN,uninfected,0.884701388888889,2327,0.0182657362418267
X_4,BG,5,116752,126559,X,5,infected,0.878881944444444,9807,0.0774895503283054
X_4,BR,5,122650,124158,X,4,infected,0.862208333333333,1508,0.0121458142044814
X_4,GG,5,125213,126399,X,0,uninfected,0.877770833333333,1186,0.00938298562488627
X_4,GR,5,120497,121452,X,12,infected,0.843416666666667,955,0.00786318874946481
X_4,RB,5,120442,121023,X,8,infected,0.8404375,581,0.00480074035513911
X_4,RG,5,118959,121802,X,0,uninfected,0.845847222222222,2843,0.0233411602436742
X_4,RR,5,111578,124584,X,0,uninfected,0.865166666666667,13006,0.104395427984332
X_4,BB,6,133621,136804,X,NaN,uninfected,0.950027777777778,3183,0.0232668635420017
X_4,BG,6,121135,136801,X,5,infected,0.950006944444444,15666,0.11451670674922
X_4,BR,6,131134,131862,X,4,infected,0.915708333333333,728,0.00552092338960428
X_4,GG,6,128455,131777,X,0,uninfected,0.915118055555556,3322,0.0252092550293299
X_4,GR,6,132746,134287,X,12,infected,0.932548611111111,1541,0.0114754220438315
X_4,RB,6,129946,131842,X,8,infected,0.915569444444444,1896,0.0143808498050697
X_4,RG,6,129612,131739,X,0,uninfected,0.914854166666667,2127,0.016145560540159
X_4,RR,6,124955,135940,X,0,uninfected,0.944027777777778,10985,0.0808077092835074
X_5,BB,1,137734,137735,X,10,infected,0.956493055555556,1,7.26031872799216e-06
X_5,BG,1,133264,137217,X,0,uninfected,0.952895833333333,3953,0.028808383800841
X_5,BR,1,134954,137405,X,0,uninfected,0.954201388888889,2451,0.0178377788290091
X_5,GG,1,138820,139029,X,4,infected,0.965479166666667,209,0.00150328348761769
X_5,GR,1,136142,138719,X,0,uninfected,0.963326388888889,2577,0.0185771235375111
X_5,RB,1,137842,138459,X,0,uninfected,0.961520833333333,617,0.00445619280797926
X_5,RG,1,117423,138566,X,NaN,infected,0.962263888888889,21143,0.152584328045841
X_5,RR,1,123023,139684,X,8,infected,0.970027777777778,16661,0.119276366656167
X_5,BB,2,134376,134395,X,10,infected,0.933298611111111,19,0.000141374307079876
X_5,BG,2,133710,134613,X,0,uninfected,0.9348125,903,0.00670811882953355
X_5,BR,2,133325,134427,X,0,uninfected,0.933520833333333,1102,0.00819775789089989
X_5,GG,2,134562,134590,X,4,infected,0.934652777777778,28,0.000208039230254848
X_5,GR,2,134465,134817,X,0,uninfected,0.936229166666667,352,0.00261094669069924
X_5,RB,2,134483,134583,X,0,uninfected,0.934604166666667,100,0.000743035896064139
X_5,RG,2,125074,141902,X,NaN,infected,0.985430555555556,16828,0.118588885287029
X_5,RR,2,134100,134321,X,8,infected,0.932784722222222,221,0.00164531234877644
X_5,BB,3,117341,118613,X,10,infected,0.823701388888889,1272,0.0107239510003119
X_5,BG,3,115750,118902,X,0,uninfected,0.825708333333333,3152,0.0265092260853476
X_5,BR,3,117200,118167,X,0,uninfected,0.820604166666667,967,0.00818333375646331
X_5,GG,3,117562,118754,X,4,infected,0.824680555555556,1192,0.0100375566296714
X_5,GR,3,116490,118701,X,0,uninfected,0.8243125,2211,0.0186266333055324
X_5,RB,3,116043,118664,X,0,uninfected,0.824055555555556,2621,0.0220875750016854
X_5,RG,3,116799,116830,X,NaN,infected,0.811319444444444,31,0.000265342805786185
X_5,RR,3,113625,118946,X,8,infected,0.826013888888889,5321,0.0447345854421334
X_5,BB,4,85386,91869,X,10,infected,0.637979166666667,6483,0.0705678738203311
X_5,BG,4,84216,91937,X,0,uninfected,0.638451388888889,7721,0.083981422060759
X_5,BR,4,74049,79334,X,0,uninfected,0.550930555555556,5285,0.0666170872513676
X_5,GG,4,77729,93676,X,4,infected,0.650527777777778,15947,0.170235706050643
X_5,GR,4,89070,91346,X,0,uninfected,0.634347222222222,2276,0.0249162524905305
X_5,RB,4,87253,91551,X,0,uninfected,0.635770833333333,4298,0.0469465106880318
X_5,RG,4,50336,50336,X,NaN,infected,0.349555555555556,0,0
X_5,RR,4,87265,91603,X,8,infected,0.636131944444444,4338,0.0473565276246411
X_5,BB,5,87106,107104,X,10,infected,0.743777777777778,19998,0.186715715566179
X_5,BG,5,79480,107722,X,0,uninfected,0.748069444444444,28242,0.262174857503574
X_5,BR,5,102816,105427,X,0,uninfected,0.732131944444444,2611,0.0247659517960295
X_5,GG,5,90528,104061,X,4,infected,0.722645833333333,13533,0.130048721423011
X_5,GR,5,96125,105966,X,0,uninfected,0.735875,9841,0.0928694109431327
X_5,RB,5,92864,104363,X,0,uninfected,0.724743055555556,11499,0.110182727595029
X_5,RG,5,55654,55664,X,NaN,infected,0.386555555555556,10,0.00017964932451854
X_5,RR,5,102622,106655,X,8,infected,0.740659722222222,4033,0.0378135108527495
X_5,BB,6,89774,91021,X,10,infected,0.632090277777778,1247,0.0137001351336505
X_5,BG,6,87109,90381,X,0,uninfected,0.627645833333333,3272,0.036202299155796
X_5,BR,6,89763,89815,X,0,uninfected,0.623715277777778,52,0.000578967878416745
X_5,GG,6,83869,87509,X,4,infected,0.607701388888889,3640,0.0415957215829229
X_5,GR,6,82932,91177,X,0,uninfected,0.633173611111111,8245,0.0904285071893131
X_5,RB,6,88857,90056,X,0,uninfected,0.625388888888889,1199,0.013313937994137
X_5,RG,6,83980,89983,X,NaN,infected,0.624881944444444,6003,0.0667126012691286
X_5,RR,6,88498,90296,X,8,infected,0.627055555555556,1798,0.019912288473465
X_6,BB,1,111013,118491,X,0,infected,0.822854166666667,7478,0.0631102784177701
X_6,BG,1,61172,134427,X,0,uninfected,0.933520833333333,73255,0.544942608255782
X_6,BR,1,95719,119553,X,0,uninfected,0.830229166666667,23834,0.199359279984609
X_6,GG,1,62162,132936,X,5,infected,0.923166666666667,70774,0.532391526749714
X_6,GR,1,114247,120310,X,0,uninfected,0.835486111111111,6063,0.05039481339872
X_6,RB,1,108898,119500,X,0,uninfected,0.829861111111111,10602,0.0887196652719665
X_6,RG,1,75333,133579,X,14,infected,0.927631944444444,58246,0.436041593364226
X_6,RR,1,110610,113050,X,12,infected,0.785069444444444,2440,0.0215833701901813
X_6,BB,2,108668,111987,X,0,infected,0.7776875,3319,0.0296373686231438
X_6,BG,2,70439,118984,X,0,uninfected,0.826277777777778,48545,0.407996033080078
X_6,BR,2,116940,117665,X,0,uninfected,0.817118055555556,725,0.00616156036204479
X_6,GG,2,108234,109239,X,5,infected,0.758604166666667,1005,0.00920001098508774
X_6,GR,2,116585,122764,X,0,uninfected,0.852527777777778,6179,0.0503323449871298
X_6,RB,2,107666,109748,X,0,uninfected,0.762138888888889,2082,0.0189707329518533
X_6,RG,2,110540,125241,X,14,infected,0.869729166666667,14701,0.117381688105333
X_6,RR,2,116664,117280,X,12,infected,0.814444444444444,616,0.00525238744884038
X_6,BB,3,93023,96044,X,0,infected,0.666972222222222,3021,0.031454333430511
X_6,BG,3,79746,88895,X,0,uninfected,0.617326388888889,9149,0.102919174306766
X_6,BR,3,91894,114017,X,0,uninfected,0.791784722222222,22123,0.194032468842366
X_6,GG,3,83931,101236,X,5,infected,0.703027777777778,17305,0.170937216010115
X_6,GR,3,83218,86687,X,0,uninfected,0.601993055555556,3469,0.0400175343477107
X_6,RB,3,69256,101941,X,0,uninfected,0.707923611111111,32685,0.32062663697629
X_6,RG,3,100190,106329,X,14,infected,0.738395833333333,6139,0.057735895193221
X_6,RR,3,88184,90075,X,12,infected,0.625520833333333,1891,0.0209936164307522
X_6,BB,4,118814,129783,X,0,infected,0.901270833333333,10969,0.0845180031282988
X_6,BG,4,122093,130856,X,0,uninfected,0.908722222222222,8763,0.0669667420676163
X_6,BR,4,122384,134671,X,0,uninfected,0.935215277777778,12287,0.0912371631605914
X_6,GG,4,115910,132450,X,5,infected,0.919791666666667,16540,0.12487731219328
X_6,GR,4,122085,126586,X,0,uninfected,0.879069444444444,4501,0.0355568546284739
X_6,RB,4,120299,131350,X,0,uninfected,0.912152777777778,11051,0.0841339931480777
X_6,RG,4,126455,131029,X,14,infected,0.909923611111111,4574,0.0349083027421411
X_6,RR,4,126502,131317,X,12,infected,0.911923611111111,4815,0.0366669966569446
X_6,BB,5,101293,104996,X,0,infected,0.729138888888889,3703,0.0352680102099128
X_6,BG,5,89280,95843,X,0,uninfected,0.665576388888889,6563,0.0684765710589193
X_6,BR,5,96315,103857,X,0,uninfected,0.721229166666667,7542,0.0726190820069904
X_6,GG,5,93799,97256,X,5,infected,0.675388888888889,3457,0.0355453648103973
X_6,GR,5,99556,104777,X,0,uninfected,0.727618055555556,5221,0.0498296381839526
X_6,RB,5,99248,104624,X,0,uninfected,0.726555555555556,5376,0.051384003670286
X_6,RG,5,109083,112475,X,14,infected,0.781076388888889,3392,0.0301578128472994
X_6,RR,5,97707,107165,X,12,infected,0.744201388888889,9458,0.0882564270050856
X_6,BB,6,86276,86276,X,0,infected,0.599138888888889,0,0
X_6,BG,6,100867,101851,X,0,uninfected,0.707298611111111,984,0.00966117171161795
X_6,BR,6,109770,110701,X,0,uninfected,0.768756944444444,931,0.00841004146304008
X_6,GG,6,101531,106802,X,5,infected,0.741680555555556,5271,0.0493530083706298
X_6,GR,6,97929,101529,X,0,uninfected,0.7050625,3600,0.035457849481429
X_6,RB,6,107527,114057,X,0,uninfected,0.7920625,6530,0.0572520757165277
X_6,RG,6,99236,109381,X,14,infected,0.759590277777778,10145,0.0927491977582944
X_6,RR,6,101985,107155,X,12,infected,0.744131944444444,5170,0.0482478652419392
X_7,BB,1,78842,101419,X,5,infected,0.704298611111111,22577,0.22261114781254
X_7,BG,1,56829,56946,X,0,uninfected,0.395458333333333,117,0.00205457802128332
X_7,BR,1,81609,89923,X,0,uninfected,0.624465277777778,8314,0.0924568797749185
X_7,GG,1,83435,108293,X,0,infected,0.752034722222222,24858,0.229543922506533
X_7,GR,1,67545,72150,X,0,uninfected,0.501041666666667,4605,0.0638253638253638
X_7,RB,1,65874,118519,X,0,uninfected,0.823048611111111,52645,0.444190382976569
X_7,RG,1,58560,65399,X,NaN,infected,0.454159722222222,6839,0.104573464426062
X_7,RR,1,73908,75722,X,NaN,infected,0.525847222222222,1814,0.0239560497609678
X_7,BB,2,101364,117990,X,5,infected,0.819375,16626,0.14091024663107
X_7,BG,2,47485,54053,X,0,uninfected,0.375368055555556,6568,0.121510369452204
X_7,BR,2,96014,101104,X,0,uninfected,0.702111111111111,5090,0.0503442000316506
X_7,GG,2,98955,106002,X,0,infected,0.736125,7047,0.0664798777381559
X_7,GR,2,78006,84490,X,0,uninfected,0.586736111111111,6484,0.0767428097999763
X_7,RB,2,73050,119194,X,0,uninfected,0.827736111111111,46144,0.387133580549357
X_7,RG,2,46527,60476,X,NaN,infected,0.419972222222222,13949,0.230653482373173
X_7,RR,2,57452,86051,X,NaN,infected,0.597576388888889,28599,0.33234942069238
X_7,BB,3,107900,123764,X,5,infected,0.859472222222222,15864,0.12817943828577
X_7,BG,3,31574,40901,X,0,uninfected,0.284034722222222,9327,0.228038434268111
X_7,BR,3,81067,99276,X,0,uninfected,0.689416666666667,18209,0.183417945928523
X_7,GG,3,90241,109029,X,0,infected,0.757145833333333,18788,0.172321125572096
X_7,GR,3,63409,80570,X,0,uninfected,0.559513888888889,17161,0.212994911257292
X_7,RB,3,65460,88844,X,0,uninfected,0.616972222222222,23384,0.263202917473324
X_7,RG,3,48787,56017,X,NaN,infected,0.389006944444444,7230,0.129067961511684
X_7,RR,3,74814,79230,X,NaN,infected,0.550208333333333,4416,0.0557364634608103
X_7,BB,4,71877,129403,X,5,infected,0.898631944444444,57526,0.444549199013933
X_7,BG,4,38841,51555,X,0,uninfected,0.358020833333333,12714,0.246610416060518
X_7,BR,4,85180,115687,X,0,uninfected,0.803381944444444,30507,0.263702922540994
X_7,GG,4,71887,133903,X,0,infected,0.929881944444444,62016,0.463141229098676
X_7,GR,4,70631,111101,X,0,uninfected,0.771534722222222,40470,0.364263147946463
X_7,RB,4,61058,124271,X,0,uninfected,0.862993055555556,63213,0.508670566745258
X_7,RG,4,48705,80986,X,NaN,infected,0.562402777777778,32281,0.398599757982861
X_7,RR,4,59272,118301,X,NaN,infected,0.821534722222222,59029,0.498972958808463
X_7,BB,5,81898,109417,X,5,infected,0.759840277777778,27519,0.251505707522597
X_7,BG,5,27829,28186,X,0,uninfected,0.195736111111111,357,0.0126658624849216
X_7,BR,5,65465,72510,X,0,uninfected,0.503541666666667,7045,0.0971590125499931
X_7,GG,5,85551,100204,X,0,infected,0.695861111111111,14653,0.14623168735779
X_7,GR,5,46614,62670,X,0,uninfected,0.435208333333333,16056,0.256199138343705
X_7,RB,5,60865,76583,X,0,uninfected,0.531826388888889,15718,0.205241372106081
