ColonyID,Colour,Day,AssignmentRate,MeanSpeed,MedianSpeed,InNestFrame,OutNestFrame,TotalFrame,OutNestRatio,InfectionStatus,InfectionLoad,Treatment
X_8,RG,1,0.912487268518519,2.04342824210319,1.85317621590869,764138,24251,788389,0.0307601957916714,uninfected,0,X
X_8,RR,1,0.916112268518519,2.04566822506377,1.86024170336055,789000,2521,791521,0.00318500709393686,uninfected,0,X
X_9,BB,1,0.94194212962963,1.26092780508853,1.0325932745561,808629,5209,813838,0.00640053671615235,uninfected,0,X
X_9,BG,1,0.941884259259259,1.78319627994135,1.59846807158691,809320,4468,813788,0.00549037341420616,infected,12,X
X_9,BR,1,0.943201388888889,1.26033137912244,1.02425446772565,812897,2029,814926,0.00248979661957037,infected,6,X
X_9,GG,1,0.948145833333333,1.6829384236164,1.50003003037485,813391,5807,819198,0.00708864035312586,uninfected,0,X
X_9,GR,1,0.941884259259259,1.28295368011612,1.16120025191927,811858,1930,813788,0.00237162504239433,infected,19,X
X_9,RB,1,0.941884259259259,0.893769016745815,0.700111030560785,811022,2766,813788,0.00339891962034338,infected,10,X
X_9,RG,1,0.948145833333333,1.39790759049693,1.22181663655501,818870,328,819198,0.000400391602518561,uninfected,0,X
X_9,RR,1,0.941884259259259,1.21139499945731,0.927270515492978,812292,1496,813788,0.00183831661317198,uninfected,0,X
