ColonyID,Colour,Day,AssignmentRate,MeanSpeed,InNestFrame,OutNestFrame,TotalFrame,OutNestRatio,InfectionStatus,InfectionLoad,Treatment
C_4,BR,4,0.957868055555556,0.862799985289328,101104,28348,129452,0.218984642956463,uninfected,0,C
C_4,GG,4,0.956631944444444,1.90639425510115,77912,55359,133271,0.415386693279108,uninfected,0,C
C_4,GR,4,0.957833333333333,1.497159742361,81749,51411,133160,0.386084409732652,uninfected,0,C
C_4,RB,4,0.958326388888889,0.772254633403633,117311,13534,130845,0.103435362451756,uninfected,0,C
C_4,RG,4,0.957395833333333,1.56170808648365,96738,33268,130006,0.255895881728536,uninfected,0,C
C_4,RR,4,0.958333333333333,1.36285627765559,57457,76859,134316,0.572225200273981,uninfected,0,C
C_4,BB,5,0.866180555555556,0.228877666947115,102830,4590,107420,0.0427294730962577,uninfected,0,C
C_4,BG,5,0.998243055555556,0.69201333745639,112717,16154,128871,0.125350156357908,uninfected,0,C
C_4,BR,5,0.992020833333333,0.224974020404052,109371,8155,117526,0.0693889011793135,uninfected,0,C
C_4,GG,5,0.999604166666667,0.192694779525462,112267,4806,117073,0.0410513098664936,uninfected,0,C
C_4,GR,5,1,0.437963751752822,103942,21861,125803,0.173771690659205,uninfected,0,C
C_4,RB,5,0.990458333333333,0.0639331997358898,117259,1024,118283,0.00865720348655344,uninfected,0,C
C_4,RG,5,0.990243055555556,0.398403960245122,102812,17547,120359,0.145788848361984,uninfected,0,C
C_4,RR,5,0.998298611111111,0.181354612149863,119030,5057,124087,0.0407536647674615,uninfected,0,C
C_4,BB,6,0.961020833333333,0.187398319225677,105750,6402,112152,0.0570832441686283,uninfected,0,C
C_4,BG,6,0.957388888888889,0.290239200669996,106872,11984,118856,0.10082789257589,uninfected,0,C
C_4,BR,6,0.959319444444444,0.465610727874942,92966,26365,119331,0.220940074247262,uninfected,0,C
C_4,GG,6,0.951118055555556,0.215952789927128,104812,12271,117083,0.104805992330227,uninfected,0,C
C_4,GR,6,0.965361111111111,0.475618344940356,100913,23430,124343,0.188430390130526,uninfected,0,C
C_4,RB,6,0.959951388888889,0.209869979567278,99854,9284,109138,0.0850666129120929,uninfected,0,C
C_4,RG,6,0.936833333333333,0.42127012231386,105307,15459,120766,0.128007883013431,uninfected,0,C
C_4,RR,6,0.936076388888889,0.195762732139119,99307,7613,106920,0.0712027684249907,uninfected,0,C
C_5,BB,1,0.996916666666667,1.73550704350112,82504,48664,131168,0.371005123200781,uninfected,0,C
C_5,BG,1,0.999388888888889,0.293429338708725,107480,30067,137547,0.218594371378511,uninfected,0,C
C_5,BR,1,0.915166666666667,0.0212334102089496,110111,183,110294,0.00165920176981522,uninfected,0,C
C_5,GG,1,0.9985,0.150102775271287,125932,1934,127866,0.0151252092033848,uninfected,0,C
C_5,GR,1,0.982631944444444,0.561159468018631,117139,9012,126151,0.0714381970812756,uninfected,0,C
C_5,RB,1,0.9985,0.0426089461066962,120773,345,121118,0.00284846183061147,uninfected,0,C
C_5,RG,1,0.970701388888889,0.204729689118353,114308,2523,116831,0.0215952957691024,uninfected,0,C
C_5,RR,1,0.998513888888889,0.03049085698771,121176,263,121439,0.00216569635784221,uninfected,0,C
C_5,BB,2,0.985701388888889,1.78976697600119,84350,41713,126063,0.330890110500305,uninfected,0,C
C_5,BG,2,0.999215277777778,0.268688501594668,97753,41951,139704,0.300284888049018,uninfected,0,C
C_5,BR,2,0.9988125,0.116298538877284,116044,1486,117530,0.0126435803624606,uninfected,0,C
C_5,GG,2,0.999527777777778,0.212642756321746,113739,3562,117301,0.0303663225377448,uninfected,0,C
C_5,GR,2,0.981236111111111,0.0685220775561495,118670,2135,120805,0.0176731095567236,uninfected,0,C
C_5,RB,2,0.998625,0.0618558285901094,118332,422,118754,0.00355356451151119,uninfected,0,C
C_5,RG,2,0.975784722222222,0.204387536779849,117194,2464,119658,0.0205920205920206,uninfected,0,C
C_5,RR,2,0.980465277777778,0.218719126116711,115913,2440,118353,0.0206162919402128,uninfected,0,C
C_5,BB,3,0.916381944444444,0.204482669629584,116583,2659,119242,0.0222991898827594,uninfected,0,C
